tweet_id	doi
1407118328624209920	10.1097/MJT.0000000000001402
1407118327349235712	10.1097/MJT.0000000000001402
1407118286492418049	10.1097/MJT.0000000000001402
1407118282591776770	10.1097/MJT.0000000000001402
1407118266183520261	10.1097/MJT.0000000000001402
1407118190509965315	10.1097/MJT.0000000000001402
1407118177897791494	10.1097/MJT.0000000000001402
1407118007382560778	10.1097/MJT.0000000000001402
1407117981436416014	10.1097/MJT.0000000000001402
1407117962712993792	10.1097/MJT.0000000000001402
1407117908153491456	10.1097/MJT.0000000000001402
1407117854634250240	10.1097/MJT.0000000000001402
1407117595912835072	10.1097/MJT.0000000000001402
1407117559535603712	10.1097/MJT.0000000000001402
1407117543010095105	10.1097/MJT.0000000000001402
1407117512437911553	10.1097/MJT.0000000000001402
1407117490656747525	10.1097/MJT.0000000000001402
1407117426198646791	10.1097/MJT.0000000000001402
1407117357437227023	10.1097/MJT.0000000000001402
1407117067778592795	10.1097/MJT.0000000000001402
1407117032672407559	10.1097/MJT.0000000000001402
1407116885003546624	10.1097/MJT.0000000000001402
1407116768032694275	10.1097/MJT.0000000000001402
1407116689066528768	10.1097/MJT.0000000000001402
1407116657953329153	10.1097/MJT.0000000000001402
1407116627687051268	10.1097/MJT.0000000000001402
1407116613690740739	10.1097/MJT.0000000000001402
1407116572360052739	10.1097/MJT.0000000000001402
1407116495449214979	10.1097/MJT.0000000000001402
1407116313378672642	10.1097/MJT.0000000000001402
1407115991339913217	10.1097/MJT.0000000000001402
1407115757457190913	10.1097/MJT.0000000000001402
1407115755456450565	10.1097/MJT.0000000000001402
1407115746715394048	10.1097/MJT.0000000000001402
1407115712036999170	10.1097/MJT.0000000000001402
1407115693695418370	10.1097/MJT.0000000000001402
1407115596601430018	10.1097/MJT.0000000000001402
1407115414786641920	10.1097/MJT.0000000000001402
1407115363393978368	10.1097/MJT.0000000000001402
1407115278937473030	10.1097/MJT.0000000000001402
1407115220284317699	10.1097/MJT.0000000000001402
1407115214361858056	10.1097/MJT.0000000000001402
1407115205365010445	10.1097/MJT.0000000000001402
1407115027321085952	10.1097/MJT.0000000000001402
1407114778502303750	10.1097/MJT.0000000000001402
1407114719874322443	10.1097/MJT.0000000000001402
1407114715747127301	10.1097/MJT.0000000000001402
1407114579910578176	10.1097/MJT.0000000000001402
1407114522758979598	10.1097/MJT.0000000000001402
1407114412452986882	10.1097/MJT.0000000000001402
1407114218495614977	10.1097/MJT.0000000000001402
1407114200829218816	10.1097/MJT.0000000000001402
1407113619557568513	10.1097/MJT.0000000000001402
1407113376753274880	10.1097/MJT.0000000000001402
1407113340103561216	10.1097/MJT.0000000000001402
1407113301310377985	10.1097/MJT.0000000000001402
1407113257614184456	10.1097/MJT.0000000000001402
1407113107609198594	10.1097/MJT.0000000000001402
1407113018840948737	10.1097/MJT.0000000000001402
1407112909658984451	10.1097/MJT.0000000000001402
1407112819879800833	10.1097/MJT.0000000000001402
1407112782311534592	10.1097/MJT.0000000000001402
1407112742973100034	10.1097/MJT.0000000000001402
1407112730591571969	10.1097/MJT.0000000000001402
1407112671527243857	10.1097/MJT.0000000000001402
1407112660450267136	10.1097/MJT.0000000000001402
1407112609191583749	10.1097/MJT.0000000000001402
1407112534960836609	10.1097/MJT.0000000000001402
1407112436830937088	10.1097/MJT.0000000000001402
1407112129543475201	10.1097/MJT.0000000000001402
1407112121779896320	10.1097/MJT.0000000000001402
1407112015840223236	10.1097/MJT.0000000000001402
1407111935527555077	10.1097/MJT.0000000000001402
1407111893471404042	10.1097/MJT.0000000000001402
1407111847937859586	10.1097/MJT.0000000000001402
1407111692832628745	10.1097/MJT.0000000000001402
1407111628336861187	10.1097/MJT.0000000000001402
1407111159241531392	10.1097/MJT.0000000000001402
1407111154514681856	10.1097/MJT.0000000000001402
1407110973618462725	10.1097/MJT.0000000000001402
1407110806555222021	10.1097/MJT.0000000000001402
1407110508092674049	10.1097/MJT.0000000000001402
1407110345630490624	10.1097/MJT.0000000000001402
1407110307244351492	10.1097/MJT.0000000000001402
1407110252844175364	10.1097/MJT.0000000000001402
1407110245923491852	10.1097/MJT.0000000000001402
1407110204324401157	10.1097/MJT.0000000000001402
1407110104835670019	10.1097/MJT.0000000000001402
1407110100725215232	10.1097/MJT.0000000000001402
1407109868822183936	10.1097/MJT.0000000000001402
1407109832763592707	10.1097/MJT.0000000000001402
1407109792028499968	10.1097/MJT.0000000000001402
1407109720436097024	10.1097/MJT.0000000000001402
1407109716975656963	10.1097/MJT.0000000000001402
1407109658758696962	10.1097/MJT.0000000000001402
1407109646536617986	10.1097/MJT.0000000000001402
1407109648889569283	10.1097/MJT.0000000000001402
1407109521986621445	10.1097/MJT.0000000000001402
1407109491917656077	10.1097/MJT.0000000000001402
1407109456916189208	10.1097/MJT.0000000000001402
1407109458048831491	10.1097/MJT.0000000000001402
1407109440881442819	10.1097/MJT.0000000000001402
1407109271771222018	10.1097/MJT.0000000000001402
1407109155362639879	10.1097/MJT.0000000000001402
1407109138363019264	10.1097/MJT.0000000000001402
1407108731603755013	10.1097/MJT.0000000000001402
1407108687899107332	10.1097/MJT.0000000000001402
1407108617850044423	10.1097/MJT.0000000000001402
1407108372151865347	10.1097/MJT.0000000000001402
1407108223564460036	10.1097/MJT.0000000000001402
1407108177573912580	10.1097/MJT.0000000000001402
1407108056475910148	10.1097/MJT.0000000000001402
1407107881187512321	10.1097/MJT.0000000000001402
1407107870886449155	10.1097/MJT.0000000000001402
1407107824606400523	10.1097/MJT.0000000000001402
1407107771661643780	10.1097/MJT.0000000000001402
1407107697166651399	10.1097/MJT.0000000000001402
1407107688597790723	10.1097/MJT.0000000000001402
1407107650001772550	10.1097/MJT.0000000000001402
1407107586667786240	10.1097/MJT.0000000000001402
1407107545383280643	10.1097/MJT.0000000000001402
1407107475761946625	10.1097/MJT.0000000000001402
1407107083716149249	10.1097/MJT.0000000000001402
1407106954862817282	10.1097/MJT.0000000000001402
1407106885023526913	10.1097/MJT.0000000000001402
1407106846507376640	10.1097/MJT.0000000000001402
1407106670837256192	10.1097/MJT.0000000000001402
1407106609700999177	10.1097/MJT.0000000000001402
1407106558673113089	10.1097/MJT.0000000000001402
1407106524032475136	10.1097/MJT.0000000000001402
1407106369296257026	10.1097/MJT.0000000000001402
1407106277092827141	10.1097/MJT.0000000000001402
1407106186449764358	10.1097/MJT.0000000000001402
1407106182943281153	10.1097/MJT.0000000000001402
1407106182637105152	10.1097/MJT.0000000000001402
1407106014483255296	10.1097/MJT.0000000000001402
1407105713688645633	10.1097/MJT.0000000000001402
1407105592896987136	10.1097/MJT.0000000000001402
1407105363082682368	10.1097/MJT.0000000000001402
1407105249576243202	10.1097/MJT.0000000000001402
1407105223244451840	10.1097/MJT.0000000000001402
1407105113693425678	10.1097/MJT.0000000000001402
1407105088607293458	10.1097/MJT.0000000000001402
1407104697467432960	10.1097/MJT.0000000000001402
1407104473604968450	10.1097/MJT.0000000000001402
1407104416906301441	10.1097/MJT.0000000000001402
1407104107953868803	10.1097/MJT.0000000000001402
1407104027347673090	10.1097/MJT.0000000000001402
1407103900004630537	10.1097/MJT.0000000000001402
1407103796346556421	10.1097/MJT.0000000000001402
1407103757884723205	10.1097/MJT.0000000000001402
1407103668470571015	10.1097/MJT.0000000000001402
1407103596068544524	10.1097/MJT.0000000000001402
1407103224243363840	10.1097/MJT.0000000000001402
1407103129712087045	10.1097/MJT.0000000000001402
1407103063421161480	10.1097/MJT.0000000000001402
1407102985033764865	10.1097/MJT.0000000000001402
1407102934995845122	10.1097/MJT.0000000000001402
1407102799712763904	10.1097/MJT.0000000000001402
1407102768792276999	10.1097/MJT.0000000000001402
1407102732411015172	10.1097/MJT.0000000000001402
1407102725058351108	10.1097/MJT.0000000000001402
1407102684923109387	10.1097/MJT.0000000000001402
1407102627473731589	10.1097/MJT.0000000000001402
1407102522951495680	10.1097/MJT.0000000000001402
1407102471663591426	10.1097/MJT.0000000000001402
1407102428655194115	10.1097/MJT.0000000000001402
1407102342986616832	10.1097/MJT.0000000000001402
1407102318894534657	10.1097/MJT.0000000000001402
1407102096730509317	10.1097/MJT.0000000000001402
1407102008801337348	10.1097/MJT.0000000000001402
1407101998302912513	10.1097/MJT.0000000000001402
1407101987594944537	10.1097/MJT.0000000000001402
1407101929696727043	10.1097/MJT.0000000000001402
1407101911401041928	10.1097/MJT.0000000000001402
1407101856275329026	10.1097/MJT.0000000000001402
1407101795403329537	10.1097/MJT.0000000000001402
1407101464904863748	10.1097/MJT.0000000000001402
1407101354024357897	10.1097/MJT.0000000000001402
1407101351964774407	10.1097/MJT.0000000000001402
1407101283354427394	10.1097/MJT.0000000000001402
1407101226928394240	10.1097/MJT.0000000000001402
1407101178517803009	10.1097/MJT.0000000000001402
1407101181139247106	10.1097/MJT.0000000000001402
1407101020245741574	10.1097/MJT.0000000000001402
1407101015044804608	10.1097/MJT.0000000000001402
1407100990126362631	10.1097/MJT.0000000000001402
1407100978222878720	10.1097/MJT.0000000000001402
1407100821356036110	10.1097/MJT.0000000000001402
1407100449178542082	10.1097/MJT.0000000000001402
1407100229363589126	10.1097/MJT.0000000000001402
1407100066632925184	10.1097/MJT.0000000000001402
1407100053664067587	10.1097/MJT.0000000000001402
1407100046810697733	10.1097/MJT.0000000000001402
1407100030339649540	10.1097/MJT.0000000000001402
1407099876484202496	10.1097/MJT.0000000000001402
1407099742488776713	10.1097/MJT.0000000000001402
1407099578642468872	10.1097/MJT.0000000000001402
1407099470119018498	10.1097/MJT.0000000000001402
1407099240212480008	10.1097/MJT.0000000000001402
1407099208851771398	10.1097/MJT.0000000000001402
1407099160743059456	10.1097/MJT.0000000000001402
1407099099380424711	10.1097/MJT.0000000000001402
1407098846161801219	10.1097/MJT.0000000000001402
1407098823206440964	10.1097/MJT.0000000000001402
1407098770924441609	10.1097/MJT.0000000000001402
1407098529751969792	10.1097/MJT.0000000000001402
1407098429822615553	10.1097/MJT.0000000000001402
1407098181368881157	10.1097/MJT.0000000000001402
1407098037546192898	10.1097/MJT.0000000000001402
1407098018558464003	10.1097/MJT.0000000000001402
1407098009247174656	10.1097/MJT.0000000000001402
1407097968717701124	10.1097/MJT.0000000000001402
1407097968373780481	10.1097/MJT.0000000000001402
1407097926212489217	10.1097/MJT.0000000000001402
1407097797787148288	10.1097/MJT.0000000000001402
1407097761049235465	10.1097/MJT.0000000000001402
1407097745199009796	10.1097/MJT.0000000000001402
1407097544119836683	10.1097/MJT.0000000000001402
1407097532715462656	10.1097/MJT.0000000000001402
1407097344018075649	10.1097/MJT.0000000000001402
1407097308743929862	10.1097/MJT.0000000000001402
1407097170726096903	10.1097/MJT.0000000000001402
1407097128699281413	10.1097/MJT.0000000000001402
1407097046075461634	10.1097/MJT.0000000000001402
1407097031114465281	10.1097/MJT.0000000000001402
1407096826470281225	10.1097/MJT.0000000000001402
1407096559125270543	10.1097/MJT.0000000000001402
1407096536903950338	10.1097/MJT.0000000000001402
1407096444440375297	10.1097/MJT.0000000000001402
1407096438534905857	10.1097/MJT.0000000000001402
1407096441030410242	10.1097/MJT.0000000000001402
1407096440661458946	10.1097/MJT.0000000000001402
1407096427558309891	10.1097/MJT.0000000000001402
1407096421854158851	10.1097/MJT.0000000000001402
1407096370872340487	10.1097/MJT.0000000000001402
1407096319198564357	10.1097/MJT.0000000000001402
1407096208099741696	10.1097/MJT.0000000000001402
1407096190999670791	10.1097/MJT.0000000000001402
1407095954034069509	10.1097/MJT.0000000000001402
1407095854259912706	10.1097/MJT.0000000000001402
1407095799117402112	10.1097/MJT.0000000000001402
1407095742536159235	10.1097/MJT.0000000000001402
1407095577251401735	10.1097/MJT.0000000000001402
1407095543554248706	10.1097/MJT.0000000000001402
1407095374632861701	10.1097/MJT.0000000000001402
1407095252838719488	10.1097/MJT.0000000000001402
1407095240205520907	10.1097/MJT.0000000000001402
1407095090196238343	10.1097/MJT.0000000000001402
1407095014748995591	10.1097/MJT.0000000000001402
1407095001302061059	10.1097/MJT.0000000000001402
1407094935485128705	10.1097/MJT.0000000000001402
1407094921341833224	10.1097/MJT.0000000000001402
1407094853222215685	10.1097/MJT.0000000000001402
1407094663908110344	10.1097/MJT.0000000000001402
1407094388946309127	10.1097/MJT.0000000000001402
1407094383686701062	10.1097/MJT.0000000000001402
1407094119634243593	10.1097/MJT.0000000000001402
1407093867619442691	10.1097/MJT.0000000000001402
1407093818336464898	10.1097/MJT.0000000000001402
1407093791400529921	10.1097/MJT.0000000000001402
1407093749084311553	10.1097/MJT.0000000000001402
1407093498600472581	10.1097/MJT.0000000000001402
1407093487070171137	10.1097/MJT.0000000000001402
1407093487103709192	10.1097/MJT.0000000000001402
1407093301971464194	10.1097/MJT.0000000000001402
1407093285903126530	10.1097/MJT.0000000000001402
1407093276705017857	10.1097/MJT.0000000000001402
1407093265682239490	10.1097/MJT.0000000000001402
1407093243498598403	10.1097/MJT.0000000000001402
1407093218777473025	10.1097/MJT.0000000000001402
1407093181943062533	10.1097/MJT.0000000000001402
1407093155074215938	10.1097/MJT.0000000000001402
1407093148157841408	10.1097/MJT.0000000000001402
1407093125387010055	10.1097/MJT.0000000000001402
1407092978347397124	10.1097/MJT.0000000000001402
1407092808448675850	10.1097/MJT.0000000000001402
1407092656891600902	10.1097/MJT.0000000000001402
1407092582186901506	10.1097/MJT.0000000000001402
1407092386052788224	10.1097/MJT.0000000000001402
1407092186907353100	10.1097/MJT.0000000000001402
1407092041578909698	10.1097/MJT.0000000000001402
1407092030065594371	10.1097/MJT.0000000000001402
1407091978186203138	10.1097/MJT.0000000000001402
1407091864591900682	10.1097/MJT.0000000000001402
1407091823571456004	10.1097/MJT.0000000000001402
1407091728310575106	10.1097/MJT.0000000000001402
1407091689399984132	10.1097/MJT.0000000000001402
1407091668340330504	10.1097/MJT.0000000000001402
1407091619262832647	10.1097/MJT.0000000000001402
1407091500350009346	10.1097/MJT.0000000000001402
1407091458398695425	10.1097/MJT.0000000000001402
1407091309374889984	10.1097/MJT.0000000000001402
1407091235844624390	10.1097/MJT.0000000000001402
1407091214923538434	10.1097/MJT.0000000000001402
1407091144945770499	10.1097/MJT.0000000000001402
1407091092307296257	10.1097/MJT.0000000000001402
1407091025995255811	10.1097/MJT.0000000000001402
1407090998740586498	10.1097/MJT.0000000000001402
1407090979581091840	10.1097/MJT.0000000000001402
1407090917874585603	10.1097/MJT.0000000000001402
1407090915810942983	10.1097/MJT.0000000000001402
1407090872374734848	10.1097/MJT.0000000000001402
1407090862748745729	10.1097/MJT.0000000000001402
1407090851856060417	10.1097/MJT.0000000000001402
1407090751503319040	10.1097/MJT.0000000000001402
1407090396262502402	10.1097/MJT.0000000000001402
1407090383654309888	10.1097/MJT.0000000000001402
1407090276573798401	10.1097/MJT.0000000000001402
1407090268550184962	10.1097/MJT.0000000000001402
1407090244101545987	10.1097/MJT.0000000000001402
1407090221758431234	10.1097/MJT.0000000000001402
1407090197699964930	10.1097/MJT.0000000000001402
1407090190519242752	10.1097/MJT.0000000000001402
1407090187864322054	10.1097/MJT.0000000000001402
1407090163537305609	10.1097/MJT.0000000000001402
1407090032083714054	10.1097/MJT.0000000000001402
1407089980380368897	10.1097/MJT.0000000000001402
1407089932691251206	10.1097/MJT.0000000000001402
1407089861333504001	10.1097/MJT.0000000000001402
1407089636195942401	10.1097/MJT.0000000000001402
1407089446114185220	10.1097/MJT.0000000000001402
1407089357979271176	10.1097/MJT.0000000000001402
1407089356142088199	10.1097/MJT.0000000000001402
1407089329671913473	10.1097/MJT.0000000000001402
1407089288521551872	10.1097/MJT.0000000000001402
1407089200357416962	10.1097/MJT.0000000000001402
1407089102562942979	10.1097/MJT.0000000000001402
1407089077694996493	10.1097/MJT.0000000000001402
1407088932450451459	10.1097/MJT.0000000000001402
1407088917992640513	10.1097/MJT.0000000000001402
1407088852871831552	10.1097/MJT.0000000000001402
1407088396338483203	10.1097/MJT.0000000000001402
1407088339384115203	10.1097/MJT.0000000000001402
1407088339501699072	10.1097/MJT.0000000000001402
1407088313836589057	10.1097/MJT.0000000000001402
1407088209214029833	10.1097/MJT.0000000000001402
1407088133259206663	10.1097/MJT.0000000000001402
1407088048542830595	10.1097/MJT.0000000000001402
1407088048337211393	10.1097/MJT.0000000000001402
1407088041982758913	10.1097/MJT.0000000000001402
1407088010118660096	10.1097/MJT.0000000000001402
1407087962328817670	10.1097/MJT.0000000000001402
1407087887145832454	10.1097/MJT.0000000000001402
1407087690718318604	10.1097/MJT.0000000000001402
1407087606223888386	10.1097/MJT.0000000000001402
1407087554978107400	10.1097/MJT.0000000000001402
1407087508312276993	10.1097/MJT.0000000000001402
1407087501378953216	10.1097/MJT.0000000000001402
1407087466583146500	10.1097/MJT.0000000000001402
1407087312551350276	10.1097/MJT.0000000000001402
1407087290934046720	10.1097/MJT.0000000000001402
1407087265587810308	10.1097/MJT.0000000000001402
1407087260944662530	10.1097/MJT.0000000000001402
1407087044871045121	10.1097/MJT.0000000000001402
1407087000591638528	10.1097/MJT.0000000000001402
1407086907687768070	10.1097/MJT.0000000000001402
1407086852876640256	10.1097/MJT.0000000000001402
1407086760698400772	10.1097/MJT.0000000000001402
1407086627193753604	10.1097/MJT.0000000000001402
1407086626686308366	10.1097/MJT.0000000000001402
1407086505810612226	10.1097/MJT.0000000000001402
1407086493596782592	10.1097/MJT.0000000000001402
1407086443927851011	10.1097/MJT.0000000000001402
1407086322376916996	10.1097/MJT.0000000000001402
1407086318065225732	10.1097/MJT.0000000000001402
1407086195792826374	10.1097/MJT.0000000000001402
1407086061507989505	10.1097/MJT.0000000000001402
1407085853562703874	10.1097/MJT.0000000000001402
1407085749393145859	10.1097/MJT.0000000000001402
1407085730137006086	10.1097/MJT.0000000000001402
1407085725770649605	10.1097/MJT.0000000000001402
1407085699329933318	10.1097/MJT.0000000000001402
1407085475182133254	10.1097/MJT.0000000000001402
1407085338326142979	10.1097/MJT.0000000000001402
1407085149888544769	10.1097/MJT.0000000000001402
1407085126203363333	10.1097/MJT.0000000000001402
1407085015347904518	10.1097/MJT.0000000000001402
1407084891712409610	10.1097/MJT.0000000000001402
1407084843079540736	10.1097/MJT.0000000000001402
1407084809218887682	10.1097/MJT.0000000000001402
1407084748447551490	10.1097/MJT.0000000000001402
1407084706756182017	10.1097/MJT.0000000000001402
1407084648828604421	10.1097/MJT.0000000000001402
1407084608500514822	10.1097/MJT.0000000000001402
1407084470411218947	10.1097/MJT.0000000000001402
1407084274449149954	10.1097/MJT.0000000000001402
1407084273270677508	10.1097/MJT.0000000000001402
1407084206090489858	10.1097/MJT.0000000000001402
1407084076884975623	10.1097/MJT.0000000000001402
1407084061969944590	10.1097/MJT.0000000000001402
1407084036342812675	10.1097/MJT.0000000000001402
1407084024057708549	10.1097/MJT.0000000000001402
1407084014033379329	10.1097/MJT.0000000000001402
1407084000187985920	10.1097/MJT.0000000000001402
1407083930872733700	10.1097/MJT.0000000000001402
1407083856637960197	10.1097/MJT.0000000000001402
1407083824312369152	10.1097/MJT.0000000000001402
1407083817085505537	10.1097/MJT.0000000000001402
1407083771107561472	10.1097/MJT.0000000000001402
1407083747896352786	10.1097/MJT.0000000000001402
1407083711145951234	10.1097/MJT.0000000000001402
1407083690950377475	10.1097/MJT.0000000000001402
1407083507457871874	10.1097/MJT.0000000000001402
1407083358677397506	10.1097/MJT.0000000000001402
1407083252259643393	10.1097/MJT.0000000000001402
1407083224979820560	10.1097/MJT.0000000000001402
1407082592780767247	10.1097/MJT.0000000000001402
1407082405735849990	10.1097/MJT.0000000000001402
1407082385535950848	10.1097/MJT.0000000000001402
1407082379865313287	10.1097/MJT.0000000000001402
1407082308969062400	10.1097/MJT.0000000000001402
1407082211657011203	10.1097/MJT.0000000000001402
1407082148268429328	10.1097/MJT.0000000000001402
1407082118585458688	10.1097/MJT.0000000000001402
1407082037257785350	10.1097/MJT.0000000000001402
1407081857196474370	10.1097/MJT.0000000000001402
1407081715462328320	10.1097/MJT.0000000000001402
1407081620352507905	10.1097/MJT.0000000000001402
1407081583945957384	10.1097/MJT.0000000000001402
1407081289912573956	10.1097/MJT.0000000000001402
1407081068541403136	10.1097/MJT.0000000000001402
1407081057112014855	10.1097/MJT.0000000000001402
1407080628735168512	10.1097/MJT.0000000000001402
1407080583566544897	10.1097/MJT.0000000000001402
1407080422975082499	10.1097/MJT.0000000000001402
1407080284147929091	10.1097/MJT.0000000000001402
1407080123426381828	10.1097/MJT.0000000000001402
1407080049937895424	10.1097/MJT.0000000000001402
1407080047698071555	10.1097/MJT.0000000000001402
1407080023891267586	10.1097/MJT.0000000000001402
1407079621011525656	10.1097/MJT.0000000000001402
1407079549490413570	10.1097/MJT.0000000000001402
1407079250507698176	10.1097/MJT.0000000000001402
1407079219776016387	10.1097/MJT.0000000000001402
1407079139811762178	10.1097/MJT.0000000000001402
1407079091560386565	10.1097/MJT.0000000000001402
1407079055900426240	10.1097/MJT.0000000000001402
1407078942306193418	10.1097/MJT.0000000000001402
1407078742455832577	10.1097/MJT.0000000000001402
1407078628752596992	10.1097/MJT.0000000000001402
1407078623903879168	10.1097/MJT.0000000000001402
1407078537715236877	10.1097/MJT.0000000000001402
1407078535555170311	10.1097/MJT.0000000000001402
1407078462679130117	10.1097/MJT.0000000000001402
1407078380902633483	10.1097/MJT.0000000000001402
1407078270403809281	10.1097/MJT.0000000000001402
1407078235775520785	10.1097/MJT.0000000000001402
1407078235108786177	10.1097/MJT.0000000000001402
1407078139478495260	10.1097/MJT.0000000000001402
1407078023875252226	10.1097/MJT.0000000000001402
1407077992912797702	10.1097/MJT.0000000000001402
1407077865338793984	10.1097/MJT.0000000000001402
1407077623327445014	10.1097/MJT.0000000000001402
1407077614796345348	10.1097/MJT.0000000000001402
1407077101564579841	10.1097/MJT.0000000000001402
1407076847876153344	10.1097/MJT.0000000000001402
1407076740569178118	10.1097/MJT.0000000000001402
1407076712790183948	10.1097/MJT.0000000000001402
1407076708612657161	10.1097/MJT.0000000000001402
1407076634750963733	10.1097/MJT.0000000000001402
1407076451283877892	10.1097/MJT.0000000000001402
1407076433122443269	10.1097/MJT.0000000000001402
1407076252918464512	10.1097/MJT.0000000000001402
1407076121292816386	10.1097/MJT.0000000000001402
1407076059384729606	10.1097/MJT.0000000000001402
1407076046453690376	10.1097/MJT.0000000000001402
1407076036278468613	10.1097/MJT.0000000000001402
1407076003109867529	10.1097/MJT.0000000000001402
1407075932154830851	10.1097/MJT.0000000000001402
1407075900907261959	10.1097/MJT.0000000000001402
1407075847106932747	10.1097/MJT.0000000000001402
1407075799828766721	10.1097/MJT.0000000000001402
1407075721382711300	10.1097/MJT.0000000000001402
1407075698087505924	10.1097/MJT.0000000000001402
1407075583381721094	10.1097/MJT.0000000000001402
1407075508291096584	10.1097/MJT.0000000000001402
1407075477974654990	10.1097/MJT.0000000000001402
1407075476590444552	10.1097/MJT.0000000000001402
1407075387159584768	10.1097/MJT.0000000000001402
1407075366519377920	10.1097/MJT.0000000000001402
1407075247879344128	10.1097/MJT.0000000000001402
1407075148453322752	10.1097/MJT.0000000000001402
1407075069604552704	10.1097/MJT.0000000000001402
1407075065838059526	10.1097/MJT.0000000000001402
1407075043608252417	10.1097/MJT.0000000000001402
1407074942823370759	10.1097/MJT.0000000000001402
1407074935349006342	10.1097/MJT.0000000000001402
1407074934963290122	10.1097/MJT.0000000000001402
1407074914754973699	10.1097/MJT.0000000000001402
1407074865291710468	10.1097/MJT.0000000000001402
1407074749428252679	10.1097/MJT.0000000000001402
1407074700967227393	10.1097/MJT.0000000000001402
1407074700879024140	10.1097/MJT.0000000000001402
1407074628472819715	10.1097/MJT.0000000000001402
1407074408871649283	10.1097/MJT.0000000000001402
1407074309345054721	10.1097/MJT.0000000000001402
1407074260967780352	10.1097/MJT.0000000000001402
1407074166793179136	10.1097/MJT.0000000000001402
1407074004553306124	10.1097/MJT.0000000000001402
1407073580706254853	10.1097/MJT.0000000000001402
1407073481515278340	10.1097/MJT.0000000000001402
1407073479560736768	10.1097/MJT.0000000000001402
1407073449894363138	10.1097/MJT.0000000000001402
1407073403450773520	10.1097/MJT.0000000000001402
1407073296659648513	10.1097/MJT.0000000000001402
1407073169303691264	10.1097/MJT.0000000000001402
1407073060885307392	10.1097/MJT.0000000000001402
1407072876151427075	10.1097/MJT.0000000000001402
1407072787517394944	10.1097/MJT.0000000000001402
1407072761353162760	10.1097/MJT.0000000000001402
1407072541496201219	10.1097/MJT.0000000000001402
1407072535720693767	10.1097/MJT.0000000000001402
1407072349703196674	10.1097/MJT.0000000000001402
1407072158283673607	10.1097/MJT.0000000000001402
1407072099009646606	10.1097/MJT.0000000000001402
1407072085126623237	10.1097/MJT.0000000000001402
1407072020496531464	10.1097/MJT.0000000000001402
1407071992596078597	10.1097/MJT.0000000000001402
1407071959410745350	10.1097/MJT.0000000000001402
1407071939257147397	10.1097/MJT.0000000000001402
1407071912396615681	10.1097/MJT.0000000000001402
1407071806763192327	10.1097/MJT.0000000000001402
1407071749389303813	10.1097/MJT.0000000000001402
1407071568388296711	10.1097/MJT.0000000000001402
1407071444715122700	10.1097/MJT.0000000000001402
1407071445189021697	10.1097/MJT.0000000000001402
1407071394479886338	10.1097/MJT.0000000000001402
1407071397290074112	10.1097/MJT.0000000000001402
1407071348891979786	10.1097/MJT.0000000000001402
1407071012462673920	10.1097/MJT.0000000000001402
1407070998374010880	10.1097/MJT.0000000000001402
1407070978237161478	10.1097/MJT.0000000000001402
1407070922524217355	10.1097/MJT.0000000000001402
1407070889452113921	10.1097/MJT.0000000000001402
1407070873962614790	10.1097/MJT.0000000000001402
1407070834959667212	10.1097/MJT.0000000000001402
1407070774771474437	10.1097/MJT.0000000000001402
1407070748351606788	10.1097/MJT.0000000000001402
1407070708216238081	10.1097/MJT.0000000000001402
1407070600829489158	10.1097/MJT.0000000000001402
1407070450992173064	10.1097/MJT.0000000000001402
1407070340946214915	10.1097/MJT.0000000000001402
1407070287791898629	10.1097/MJT.0000000000001402
1407070243126747141	10.1097/MJT.0000000000001402
1407070186885238790	10.1097/MJT.0000000000001402
1407070039958704143	10.1097/MJT.0000000000001402
1407069989635444747	10.1097/MJT.0000000000001402
1407069837495607301	10.1097/MJT.0000000000001402
1407069718540951559	10.1097/MJT.0000000000001402
1407069702786994184	10.1097/MJT.0000000000001402
1407069507215007744	10.1097/MJT.0000000000001402
1407069419386421252	10.1097/MJT.0000000000001402
1407069392974893058	10.1097/MJT.0000000000001402
1407069356425678854	10.1097/MJT.0000000000001402
1407069338562043905	10.1097/MJT.0000000000001402
1407069332669149197	10.1097/MJT.0000000000001402
1407069300406603776	10.1097/MJT.0000000000001402
1407068974974636036	10.1097/MJT.0000000000001402
1407068972986486809	10.1097/MJT.0000000000001402
1407068956075175941	10.1097/MJT.0000000000001402
1407068818757894144	10.1097/MJT.0000000000001402
1407068621608734726	10.1097/MJT.0000000000001402
1407068396085297153	10.1097/MJT.0000000000001402
1407068305911795713	10.1097/MJT.0000000000001402
1407068276400672770	10.1097/MJT.0000000000001402
1407068271770279946	10.1097/MJT.0000000000001402
1407068045319839748	10.1097/MJT.0000000000001402
1407067962297683969	10.1097/MJT.0000000000001402
1407067866470432769	10.1097/MJT.0000000000001402
1407067700027805697	10.1097/MJT.0000000000001402
1407067688418091015	10.1097/MJT.0000000000001402
1407067666767126531	10.1097/MJT.0000000000001402
1407067619274932225	10.1097/MJT.0000000000001402
1407067589377990669	10.1097/MJT.0000000000001402
1407067251396825088	10.1097/MJT.0000000000001402
1407067218811236354	10.1097/MJT.0000000000001402
1407067117699026976	10.1097/MJT.0000000000001402
1407067031044706305	10.1097/MJT.0000000000001402
1407066983380705281	10.1097/MJT.0000000000001402
1407066851109130242	10.1097/MJT.0000000000001402
1407066581834686464	10.1097/MJT.0000000000001402
